employee_id,employee_name,restaurant_id,shift_start,shift_end,gender,workload,employee_satisfaction,burnout,avg_sale_per_hour,day_of_week,avg_traffic
300,Ellen Jackson,2,11:00:00,20:00:00,Female,11.35,10,0,134.44,Thursday,41
301,James Brooks,3,09:00:00,18:00:00,Female,0.64,6,4,507.48,Monday,11
302,Nicole Brown,3,11:00:00,20:00:00,Male,7.08,7,3,258.48,Monday,12
303,Richard White,3,08:00:00,17:00:00,Female,1.7,8,2,433.49,Tuesday,1
304,Laura Le,1,07:00:00,16:00:00,Male,1.05,7,3,329.86,Tuesday,19
305,Sarah Lucas,3,10:00:00,19:00:00,Female,1.92,6,4,356.35,Saturday,37
306,Jorge Nelson,1,08:00:00,17:00:00,Female,1.03,2,8,216.6,Saturday,10
307,Jennifer Ross,2,12:00:00,21:00:00,Male,2.14,1,9,103.66,Saturday,50
308,Karen Stewart,3,09:00:00,18:00:00,Female,1.02,4,6,335.62,Thursday,3
309,David Henderson,3,10:00:00,19:00:00,Male,1.29,3,7,470.91,Tuesday,47
310,Jorge Benjamin,1,12:00:00,21:00:00,Female,7.22,1,9,128.64,Saturday,44
311,Kathy Holt,2,05:00:00,14:00:00,Female,5.21,1,9,442.73,Wednesday,40
312,Alison Sanchez,1,05:00:00,14:00:00,Female,1.27,3,7,358.15,Friday,10
313,Brian Allen,2,13:00:00,22:00:00,Male,1.32,5,5,565.63,Wednesday,4
314,Marvin Parker,2,07:00:00,16:00:00,Female,0.75,1,9,133.69,Thursday,18
315,Tina Reyes,3,10:00:00,19:00:00,Male,3.77,8,2,391.97,Friday,16
316,Michael Patterson,2,06:00:00,15:00:00,Male,1.1,4,6,332.95,Monday,9
317,Lisa Lopez,2,08:00:00,17:00:00,Female,6.3,10,0,381.64,Wednesday,10
318,Brandon Carpenter,1,10:00:00,19:00:00,Male,6.65,1,9,429.99,Sunday,48
319,Marcus Sloan,1,08:00:00,17:00:00,Male,36.87,3,7,528.61,Friday,45
320,Gregory Garcia,1,14:00:00,23:00:00,Male,3.84,7,3,273.81,Monday,30
321,Frank Buchanan,3,06:00:00,15:00:00,Male,1.32,9,1,168.41,Saturday,49
322,Mary Rasmussen,3,12:00:00,21:00:00,Male,1.05,10,0,392.05,Friday,22
323,Eric Smith,3,14:00:00,23:00:00,Male,1.35,5,5,169.75,Wednesday,5
324,Jason Mendez,1,07:00:00,16:00:00,Female,5.55,10,0,283.98,Sunday,39
325,Joy Smith,1,12:00:00,21:00:00,Female,2.77,5,5,331.56,Saturday,36
326,Peter Hughes,1,06:00:00,15:00:00,Female,1.53,5,5,462.44,Saturday,36
327,Tammy Chavez,2,06:00:00,15:00:00,Female,4.34,5,5,385.26,Monday,44
328,Timothy Bray,1,09:00:00,18:00:00,Female,0.59,2,8,511.01,Tuesday,29
329,Angel Bryant,3,08:00:00,17:00:00,Male,1.46,2,8,194.8,Saturday,44
330,Charlene Clark,1,07:00:00,16:00:00,Male,0.69,1,9,191.11,Thursday,27
331,Benjamin Rodriguez,2,07:00:00,16:00:00,Female,1.27,9,1,307.02,Monday,12
332,Ruth Rich,1,05:00:00,14:00:00,Female,3.27,6,4,103.89,Tuesday,18
333,Carl Spencer,2,12:00:00,21:00:00,Male,1.18,4,6,290.14,Saturday,5
334,Cory Colon,2,09:00:00,18:00:00,Female,0.64,10,0,242.75,Sunday,23
335,Kristen Steele,1,11:00:00,20:00:00,Male,19.7,9,1,365.68,Tuesday,36
336,April Myers,1,07:00:00,16:00:00,Female,2.9,9,1,338.76,Monday,5
337,Diane Morris,2,12:00:00,21:00:00,Male,0.91,7,3,330.08,Tuesday,28
338,Sheryl Fletcher,2,07:00:00,16:00:00,Female,2.43,2,8,345.49,Tuesday,22
339,Mark Martinez,2,15:00:00,00:00:00,Male,20.11,3,7,214.08,Sunday,41
340,Wanda Harris,2,08:00:00,17:00:00,Female,6.97,9,1,409.39,Sunday,44
341,Anne Woods,2,06:00:00,15:00:00,Female,1.12,8,2,289.46,Monday,21
342,Amy Richards,2,09:00:00,18:00:00,Male,1.97,5,5,179.84,Saturday,6
343,Joseph Wolfe,3,10:00:00,19:00:00,Female,1.9,9,1,183.52,Friday,49
344,Kimberly Mitchell,3,13:00:00,22:00:00,Male,1.33,9,1,406.33,Monday,29
345,John Galvan,1,15:00:00,00:00:00,Male,0.7,5,5,227.8,Monday,8
346,Natalie Guzman,2,06:00:00,15:00:00,Male,1.36,6,4,542.71,Monday,26
347,Rebecca Decker,3,11:00:00,20:00:00,Female,1.43,7,3,422.41,Sunday,10
348,Isaac Pierce,1,13:00:00,22:00:00,Male,1.21,5,5,208.96,Monday,3
349,Brett Carr,2,11:00:00,20:00:00,Female,1.24,8,2,529.69,Monday,3
350,Andrew Watson,2,06:00:00,15:00:00,Female,9.89,8,2,440.52,Wednesday,27
351,Brandi Cortez,2,12:00:00,21:00:00,Female,3.78,5,5,511.3,Saturday,16
352,Linda Alexander,3,07:00:00,16:00:00,Female,5.79,1,9,212.0,Saturday,21
353,Herbert Mckinney,2,15:00:00,00:00:00,Male,3.75,10,0,561.29,Friday,31
354,Alicia Gould,1,06:00:00,15:00:00,Female,1.0,6,4,125.62,Wednesday,40
355,Natalie Williams,3,08:00:00,17:00:00,Male,1.26,1,9,422.05,Wednesday,28
356,John Mills,2,10:00:00,19:00:00,Male,8.25,6,4,404.29,Sunday,42
357,Joshua Taylor,1,10:00:00,19:00:00,Male,31.58,2,8,381.91,Monday,49
358,Nicole Bridges,3,15:00:00,00:00:00,Male,1.97,9,1,583.06,Friday,3
359,Brian Smith,1,10:00:00,19:00:00,Male,1.68,8,2,255.21,Saturday,36
360,Angela Guerrero,3,13:00:00,22:00:00,Male,3.76,5,5,467.69,Saturday,16
361,Carlos Cooke,2,11:00:00,20:00:00,Male,6.93,4,6,186.95,Sunday,50
362,Ashley Dodson,1,10:00:00,19:00:00,Male,0.85,9,1,126.6,Thursday,13
363,Michael Johnson,1,08:00:00,17:00:00,Female,1.56,5,5,344.55,Sunday,22
364,Bobby Morrison,2,07:00:00,16:00:00,Female,1.87,2,8,158.17,Saturday,9
365,Matthew Molina,3,13:00:00,22:00:00,Male,4.63,5,5,289.65,Thursday,49
366,Kimberly Webb,2,06:00:00,15:00:00,Female,1.32,1,9,457.51,Thursday,21
367,Lisa Martinez,2,14:00:00,23:00:00,Male,2.45,5,5,586.98,Thursday,47
368,Stephen Chapman,3,07:00:00,16:00:00,Female,1.89,4,6,533.24,Saturday,17
369,Ana Barnett,3,08:00:00,17:00:00,Male,3.26,4,6,444.45,Thursday,32
370,Rodney Mueller,3,09:00:00,18:00:00,Female,7.03,6,4,589.95,Thursday,41
371,Jenny Jones,3,08:00:00,17:00:00,Male,1.62,7,3,560.48,Friday,27
372,Nathaniel Murphy,2,14:00:00,23:00:00,Male,23.28,6,4,463.36,Thursday,40
373,Rachel Lee,2,06:00:00,15:00:00,Female,1.91,2,8,558.95,Friday,34
374,Veronica Santiago,3,13:00:00,22:00:00,Male,0.67,7,3,445.01,Wednesday,6
375,Patricia Johnson,3,10:00:00,19:00:00,Female,3.28,9,1,599.4,Friday,37
376,Danielle Jordan,2,12:00:00,21:00:00,Male,0.95,8,2,224.41,Saturday,4
377,Amy Herrera,1,09:00:00,18:00:00,Female,0.55,8,2,477.58,Wednesday,13
378,Jim Ruiz,2,06:00:00,15:00:00,Female,29.11,8,2,388.25,Wednesday,28
379,Shane Thomas,3,09:00:00,18:00:00,Female,2.68,5,5,534.57,Monday,14
380,Lee Medina,3,10:00:00,19:00:00,Male,0.66,1,9,518.75,Sunday,9
381,Cody Santana,1,09:00:00,18:00:00,Male,3.45,6,4,359.1,Thursday,31
382,Matthew Jones,2,07:00:00,16:00:00,Male,1.43,7,3,329.23,Wednesday,20
383,Elizabeth Pena,2,12:00:00,21:00:00,Male,1.69,3,7,562.11,Saturday,49
384,Sherry Peters,3,13:00:00,22:00:00,Male,0.67,10,0,504.05,Tuesday,12
385,Virginia Davidson MD,3,10:00:00,19:00:00,Female,1.9,2,8,556.32,Wednesday,9
386,Jennifer Sellers,1,09:00:00,18:00:00,Male,8.06,2,8,385.06,Thursday,34
387,Jessica Gilmore,3,05:00:00,14:00:00,Female,3.06,10,0,573.94,Monday,12
388,Samantha Garcia,2,08:00:00,17:00:00,Female,1.6,1,9,478.3,Wednesday,19
389,Steve Fisher,3,13:00:00,22:00:00,Male,1.03,7,3,534.13,Monday,2
390,Matthew Wyatt,2,06:00:00,15:00:00,Male,2.62,10,0,454.22,Thursday,19
391,Jasmine Allen,2,11:00:00,20:00:00,Female,2.44,7,3,280.48,Saturday,7
392,Anne Phillips,3,06:00:00,15:00:00,Male,0.79,2,8,402.86,Thursday,6
393,Tiffany Hardy,3,09:00:00,18:00:00,Male,3.15,5,5,573.94,Sunday,34
394,James Camacho,3,07:00:00,16:00:00,Female,2.25,8,2,514.39,Saturday,5
395,Amanda Weber,1,07:00:00,16:00:00,Female,5.67,5,5,120.12,Sunday,43
396,Kathy Collins,2,11:00:00,20:00:00,Male,2.36,10,0,463.57,Saturday,42
397,Robert Jones,1,09:00:00,18:00:00,Male,2.36,9,1,201.14,Tuesday,34
398,Holly Morrow,3,05:00:00,14:00:00,Male,1.23,7,3,541.96,Sunday,45
399,Mr. Ronald Roberts,3,07:00:00,16:00:00,Male,10.54,2,8,342.42,Tuesday,1
400,Danielle Bradley,1,08:00:00,17:00:00,Male,1.48,1,9,434.17,Tuesday,48
401,Daniel Anderson,2,12:00:00,21:00:00,Male,8.84,7,3,315.96,Monday,5
402,Benjamin Young,1,15:00:00,00:00:00,Male,1.45,7,3,490.68,Sunday,37
403,Rachel Walker,2,11:00:00,20:00:00,Female,2.03,6,4,579.77,Saturday,25
404,George Austin,2,11:00:00,20:00:00,Male,0.56,4,6,178.28,Wednesday,20
405,Jordan Wilson,2,09:00:00,18:00:00,Male,2.51,1,9,344.99,Monday,44
406,Matthew Cooper,2,12:00:00,21:00:00,Male,1.61,8,2,424.52,Monday,33
407,Dawn Wolfe,1,07:00:00,16:00:00,Male,5.27,1,9,592.52,Friday,38
408,Allison Sellers,1,15:00:00,00:00:00,Male,1.8,6,4,554.93,Sunday,37
409,Karen Meyer,1,07:00:00,16:00:00,Female,1.26,4,6,170.64,Saturday,19
410,Samantha Burns,2,12:00:00,21:00:00,Male,3.23,5,5,349.42,Wednesday,35
411,Katherine Thomas,3,05:00:00,14:00:00,Female,1.91,1,9,313.99,Sunday,45
412,Jason Warner,3,13:00:00,22:00:00,Male,2.17,10,0,574.13,Sunday,46
413,Patricia Ward,2,12:00:00,21:00:00,Male,2.35,1,9,116.65,Saturday,6
414,Roberto Greene,1,05:00:00,14:00:00,Male,14.34,5,5,433.84,Wednesday,41
415,Michele Alexander,1,14:00:00,23:00:00,Male,2.6,8,2,392.67,Thursday,25
416,Samantha Mullins,3,07:00:00,16:00:00,Female,3.04,5,5,241.03,Thursday,3
417,William Sanchez,2,06:00:00,15:00:00,Female,0.81,10,0,139.92,Tuesday,21
418,Elizabeth Washington,3,11:00:00,20:00:00,Female,1.18,7,3,439.16,Sunday,6
419,Dawn Ortega,2,13:00:00,22:00:00,Male,0.85,7,3,597.35,Saturday,7
420,Sarah Cox,1,15:00:00,00:00:00,Male,2.32,8,2,516.61,Monday,45
421,Pamela Munoz,2,11:00:00,20:00:00,Female,6.7,3,7,512.08,Monday,6
422,Martin Perez DDS,3,07:00:00,16:00:00,Male,9.1,5,5,171.3,Sunday,38
423,Amanda Reyes,1,10:00:00,19:00:00,Female,11.83,2,8,391.56,Tuesday,32
424,Amanda Green,2,08:00:00,17:00:00,Female,1.11,3,7,536.83,Friday,3
425,Paul Adams,1,09:00:00,18:00:00,Female,11.87,1,9,525.71,Tuesday,46
426,Eric Newman,2,06:00:00,15:00:00,Female,1.77,7,3,127.5,Tuesday,44
427,Robert Ruiz,2,10:00:00,19:00:00,Female,0.96,3,7,525.32,Thursday,5
428,James Davis,3,08:00:00,17:00:00,Female,1.69,8,2,489.22,Sunday,8
429,Reginald Baker,2,09:00:00,18:00:00,Male,8.27,3,7,145.96,Friday,39
430,Laura Norris,2,09:00:00,18:00:00,Male,1.57,5,5,515.08,Friday,11
431,Stephanie Berry,3,05:00:00,14:00:00,Female,0.72,3,7,184.51,Monday,19
432,Katherine Sanders,2,11:00:00,20:00:00,Male,3.26,1,9,326.36,Monday,42
433,Robert Richardson,3,10:00:00,19:00:00,Female,2.32,2,8,367.57,Tuesday,40
434,Mr. Devon Gordon,2,11:00:00,20:00:00,Female,2.1,3,7,524.83,Tuesday,49
435,Lisa Jones,2,08:00:00,17:00:00,Female,1.04,2,8,329.01,Saturday,19
436,Julia Alvarez,1,05:00:00,14:00:00,Male,0.94,6,4,540.81,Thursday,26
437,Melinda Lynch,2,06:00:00,15:00:00,Female,0.7,6,4,393.55,Tuesday,23
438,Miss Patricia Cisneros,3,12:00:00,21:00:00,Male,2.56,9,1,122.41,Friday,40
439,Jonathan Rios,3,09:00:00,18:00:00,Male,0.71,5,5,203.3,Tuesday,5
440,Joanna Ingram,1,09:00:00,18:00:00,Male,3.27,8,2,475.7,Friday,31
441,Joshua Reid,2,14:00:00,23:00:00,Male,4.71,7,3,538.57,Tuesday,33
442,Renee Greer,3,08:00:00,17:00:00,Male,4.93,5,5,314.1,Friday,8
443,Jose Jones,2,10:00:00,19:00:00,Male,2.02,4,6,597.19,Monday,43
444,Kathy Gray,1,11:00:00,20:00:00,Female,1.82,7,3,235.4,Friday,49
445,Morgan Sutton,2,06:00:00,15:00:00,Female,12.28,4,6,553.71,Thursday,36
446,Ronnie Riggs MD,2,15:00:00,00:00:00,Male,2.11,5,5,447.45,Tuesday,44
447,Valerie Burnett,2,08:00:00,17:00:00,Female,1.86,1,9,396.99,Friday,42
448,Anna Porter,3,06:00:00,15:00:00,Male,5.29,7,3,510.62,Wednesday,49
449,Jennifer Schmidt,2,08:00:00,17:00:00,Female,0.96,9,1,146.42,Tuesday,12
450,David Rivera,3,12:00:00,21:00:00,Female,2.09,8,2,579.98,Saturday,3
451,Kathryn Davis,1,10:00:00,19:00:00,Female,1.52,3,7,296.72,Saturday,3
452,Taylor Everett,2,07:00:00,16:00:00,Female,0.87,5,5,266.26,Monday,26
453,Derrick Lucas,1,11:00:00,20:00:00,Female,25.46,2,8,425.08,Thursday,16
454,Nathan Lopez,3,11:00:00,20:00:00,Female,17.15,3,7,105.1,Tuesday,15
455,Paul Walton,1,15:00:00,00:00:00,Male,4.4,10,0,331.34,Sunday,9
456,Amy Morgan,3,08:00:00,17:00:00,Male,1.78,8,2,275.89,Sunday,40
457,Jesse Hill,3,14:00:00,23:00:00,Male,3.14,1,9,571.65,Wednesday,35
458,Linda Smith,2,07:00:00,16:00:00,Male,4.72,2,8,368.27,Thursday,7
459,Phillip Russell,3,05:00:00,14:00:00,Female,2.3,4,6,253.91,Friday,9
460,Nicholas Sanders,3,11:00:00,20:00:00,Male,10.29,8,2,451.08,Sunday,5
461,Marvin Smith,2,06:00:00,15:00:00,Female,6.99,7,3,582.69,Monday,32
462,William Patel,1,09:00:00,18:00:00,Female,1.29,9,1,250.91,Wednesday,37
463,Christopher Hughes,3,07:00:00,16:00:00,Female,13.35,9,1,541.55,Friday,46
464,Craig Mathews,2,09:00:00,18:00:00,Female,0.77,8,2,299.45,Sunday,8
465,Caitlin Brown,3,10:00:00,19:00:00,Male,4.91,8,2,152.19,Tuesday,49
466,Jeffrey Martin,2,11:00:00,20:00:00,Female,12.25,9,1,464.92,Thursday,5
467,Amy Graham,1,05:00:00,14:00:00,Male,1.39,10,0,505.18,Friday,1
468,Becky Castro,2,11:00:00,20:00:00,Female,3.34,1,9,343.54,Tuesday,44
469,Danielle Castillo,3,09:00:00,18:00:00,Male,3.72,2,8,569.22,Friday,4
470,Steven Smith,2,12:00:00,21:00:00,Female,1.16,8,2,373.6,Sunday,23
471,Charles Norris,3,06:00:00,15:00:00,Female,22.76,10,0,403.9,Thursday,28
472,Joshua Rice,3,07:00:00,16:00:00,Female,1.68,2,8,281.45,Wednesday,27
473,Chad Lawrence,3,08:00:00,17:00:00,Female,7.65,10,0,597.46,Tuesday,43
474,Joshua Payne,3,05:00:00,14:00:00,Male,0.97,10,0,590.38,Tuesday,22
475,Jaime Oconnell,3,09:00:00,18:00:00,Female,1.64,8,2,301.29,Monday,9
476,Elizabeth Barry,3,05:00:00,14:00:00,Female,5.95,1,9,119.27,Tuesday,11
477,Rachel Robinson,3,12:00:00,21:00:00,Female,3.12,6,4,392.63,Monday,11
478,Peter Miller,1,09:00:00,18:00:00,Female,1.31,1,9,524.82,Thursday,45
479,Jocelyn Cooper,2,12:00:00,21:00:00,Male,11.79,8,2,252.14,Friday,30
480,Nicholas Carlson,3,15:00:00,00:00:00,Male,1.03,7,3,509.98,Monday,28
481,Morgan Campbell,1,09:00:00,18:00:00,Female,15.77,7,3,423.09,Wednesday,36
482,Robin Woods,3,07:00:00,16:00:00,Male,1.06,5,5,158.95,Sunday,29
483,John Richardson,2,10:00:00,19:00:00,Male,0.7,8,2,110.39,Friday,21
484,Jennifer Cox,1,08:00:00,17:00:00,Female,4.19,6,4,419.46,Friday,14
485,Lindsey Walker,1,14:00:00,23:00:00,Male,2.97,4,6,254.43,Sunday,37
486,Jennifer Swanson,3,09:00:00,18:00:00,Female,1.19,1,9,149.09,Wednesday,36
487,Sarah Porter,2,09:00:00,18:00:00,Female,1.09,8,2,139.31,Friday,3
488,Joseph House,3,09:00:00,18:00:00,Female,6.62,2,8,551.62,Friday,13
489,Mark Wagner,2,12:00:00,21:00:00,Female,16.85,7,3,449.62,Wednesday,34
490,Joseph Bradley DDS,3,05:00:00,14:00:00,Male,7.69,2,8,400.19,Saturday,18
491,Ashley Jones,1,05:00:00,14:00:00,Female,2.04,8,2,326.29,Saturday,42
492,Jade Thomas,2,13:00:00,22:00:00,Male,1.03,10,0,114.19,Monday,17
493,Steven Simmons,1,11:00:00,20:00:00,Male,2.59,4,6,107.89,Tuesday,46
494,Henry Diaz,3,07:00:00,16:00:00,Male,8.32,3,7,122.85,Tuesday,16
495,Dawn Garcia,3,09:00:00,18:00:00,Male,2.77,9,1,143.29,Monday,50
496,Christopher Ryan,3,12:00:00,21:00:00,Male,7.86,3,7,170.15,Tuesday,23
497,Timothy Mcguire,1,06:00:00,15:00:00,Male,1.03,1,9,398.07,Saturday,24
498,David Anderson,3,09:00:00,18:00:00,Female,2.28,8,2,520.01,Thursday,17
499,Scott Perez,2,05:00:00,14:00:00,Female,0.79,1,9,444.84,Thursday,18
500,Andrea Harris,1,15:00:00,00:00:00,Male,2.13,2,8,221.97,Wednesday,25
501,Elizabeth Small,3,07:00:00,16:00:00,Female,0.93,7,3,506.39,Tuesday,14
502,Danielle Stevens,3,11:00:00,20:00:00,Female,1.25,7,3,108.52,Wednesday,14
503,Jennifer Morgan,3,05:00:00,14:00:00,Female,3.25,1,9,441.45,Sunday,32
504,Amanda Kennedy,1,08:00:00,17:00:00,Female,1.68,9,1,208.85,Tuesday,45
505,Lauren Black,2,13:00:00,22:00:00,Male,5.78,1,9,307.02,Saturday,26
506,Steve Martinez,3,11:00:00,20:00:00,Female,2.89,2,8,415.54,Sunday,17
507,Connie Knapp,2,08:00:00,17:00:00,Female,2.88,1,9,137.28,Tuesday,49
508,Amanda Harvey,3,06:00:00,15:00:00,Female,3.72,6,4,301.19,Tuesday,44
509,Richard Williams,2,14:00:00,23:00:00,Male,22.18,8,2,178.18,Saturday,34
510,Amy Mosley,1,08:00:00,17:00:00,Female,0.57,6,4,562.1,Friday,17
511,Crystal Harrell,3,10:00:00,19:00:00,Male,4.36,7,3,428.63,Wednesday,4
512,Christopher Woodard,1,15:00:00,00:00:00,Male,1.66,10,0,249.85,Sunday,30
513,Lisa Sullivan,1,11:00:00,20:00:00,Female,0.84,8,2,410.64,Thursday,17
514,Benjamin Smith,2,12:00:00,21:00:00,Female,0.81,2,8,502.04,Friday,28
515,Kenneth Pena,2,14:00:00,23:00:00,Male,1.16,10,0,397.83,Friday,47
516,Alexander Torres,1,08:00:00,17:00:00,Female,4.24,3,7,181.97,Monday,38
517,David Raymond,3,14:00:00,23:00:00,Male,3.84,2,8,577.72,Thursday,41
518,Deanna Long,2,12:00:00,21:00:00,Female,0.58,3,7,119.75,Monday,27
519,Juan Cooper,2,13:00:00,22:00:00,Male,3.21,9,1,471.16,Tuesday,40
520,James Hill,1,05:00:00,14:00:00,Female,1.63,7,3,506.95,Wednesday,48
521,Hannah Cummings,2,07:00:00,16:00:00,Male,6.03,10,0,480.04,Thursday,36
522,Haley Ponce,3,07:00:00,16:00:00,Female,1.12,2,8,169.51,Thursday,26
523,Amy Newton,3,08:00:00,17:00:00,Female,3.55,10,0,361.88,Saturday,36
524,Brandi Owens,2,09:00:00,18:00:00,Male,2.42,3,7,497.45,Saturday,20
525,Jeffrey Moore,3,08:00:00,17:00:00,Female,0.94,4,6,387.37,Wednesday,14
526,Alexander Key,2,06:00:00,15:00:00,Male,0.63,2,8,140.12,Sunday,3
527,Ralph Smith,1,07:00:00,16:00:00,Female,1.31,6,4,358.97,Tuesday,26
528,Mrs. Amanda Smith MD,1,09:00:00,18:00:00,Male,4.47,10,0,416.81,Tuesday,10
529,Heather Wright,1,05:00:00,14:00:00,Male,1.65,1,9,265.05,Monday,21
530,Patricia Miller,1,05:00:00,14:00:00,Female,0.68,5,5,168.48,Thursday,8
531,Ms. Mary Spencer,3,06:00:00,15:00:00,Female,18.59,4,6,375.09,Saturday,24
532,Ronnie Williams,1,05:00:00,14:00:00,Female,2.12,6,4,274.51,Friday,30
533,Diane Solomon,1,09:00:00,18:00:00,Female,2.1,7,3,486.21,Sunday,46
534,Richard Erickson,2,05:00:00,14:00:00,Female,1.14,10,0,585.87,Saturday,20
535,Douglas Leon,2,06:00:00,15:00:00,Female,0.82,7,3,423.38,Friday,20
536,Karen Scott,1,12:00:00,21:00:00,Female,1.79,4,6,447.38,Wednesday,35
537,David Johnson,2,08:00:00,17:00:00,Male,5.97,5,5,391.37,Friday,44
538,Bradley Robinson,3,12:00:00,21:00:00,Female,0.66,2,8,495.0,Thursday,10
539,Michael Collins,2,10:00:00,19:00:00,Male,1.73,2,8,532.9,Saturday,45
540,Cynthia Moore,1,05:00:00,14:00:00,Female,1.77,7,3,597.52,Saturday,45
541,Harold Stewart,2,11:00:00,20:00:00,Male,2.3,6,4,296.57,Wednesday,8
542,Tanya English,1,11:00:00,20:00:00,Female,0.79,10,0,156.97,Monday,25
543,William Williams,1,11:00:00,20:00:00,Male,0.93,6,4,546.13,Friday,8
544,Zachary Garza,1,08:00:00,17:00:00,Female,4.88,9,1,582.56,Saturday,41
545,Eric Scott,2,06:00:00,15:00:00,Female,1.12,7,3,309.13,Tuesday,25
546,Kimberly House,3,10:00:00,19:00:00,Female,2.07,3,7,541.82,Thursday,15
547,Nicholas Gonzales,3,09:00:00,18:00:00,Female,0.91,3,7,213.08,Monday,18
548,Vanessa Robinson,3,06:00:00,15:00:00,Male,0.71,10,0,325.19,Friday,19
549,James Jones,3,05:00:00,14:00:00,Female,12.08,2,8,206.01,Friday,37
550,Jennifer Ford,2,07:00:00,16:00:00,Female,2.92,6,4,154.1,Sunday,38
551,Michele Weaver,2,06:00:00,15:00:00,Female,7.53,9,1,122.49,Friday,15
552,Nancy Dean,1,11:00:00,20:00:00,Female,5.27,5,5,551.35,Thursday,4
553,Daniel Davis,1,07:00:00,16:00:00,Female,2.02,5,5,196.82,Friday,45
554,Stephanie Casey,3,11:00:00,20:00:00,Female,0.87,3,7,583.64,Wednesday,6
555,Michael Simpson,1,07:00:00,16:00:00,Male,34.2,9,1,289.88,Saturday,42
556,Paula Mora,2,09:00:00,18:00:00,Female,1.56,2,8,172.04,Monday,27
557,Anthony Johnson,2,11:00:00,20:00:00,Female,2.78,3,7,376.58,Friday,47
558,Cindy Baldwin,1,06:00:00,15:00:00,Female,4.92,9,1,144.35,Monday,4
559,Bernard Jensen,1,11:00:00,20:00:00,Female,1.3,6,4,493.08,Monday,38
560,Tara Adams,2,11:00:00,20:00:00,Female,4.47,5,5,388.11,Sunday,32
561,Katie Cummings,2,06:00:00,15:00:00,Female,5.75,7,3,525.69,Friday,40
562,Matthew Wright,1,12:00:00,21:00:00,Female,0.99,9,1,441.7,Tuesday,7
563,Thomas Bailey,3,11:00:00,20:00:00,Male,1.84,9,1,417.43,Monday,42
564,Regina Newman,3,09:00:00,18:00:00,Male,0.82,7,3,474.87,Saturday,16
565,Ms. Rebecca Jones,2,15:00:00,00:00:00,Male,1.25,5,5,554.31,Wednesday,44
566,Derek Stewart,2,10:00:00,19:00:00,Female,3.17,7,3,181.28,Monday,20
567,Cody Alvarez,2,15:00:00,00:00:00,Male,1.3,5,5,350.03,Friday,31
568,Brenda Hayes,2,11:00:00,20:00:00,Female,2.84,9,1,592.27,Saturday,49
569,Gilbert Hood,1,11:00:00,20:00:00,Male,1.16,4,6,451.37,Tuesday,3
570,Rhonda Johnson,3,07:00:00,16:00:00,Male,1.77,9,1,593.94,Monday,31
571,Diana Reyes,3,07:00:00,16:00:00,Female,0.57,5,5,446.56,Sunday,5
572,Daniel Anderson,1,09:00:00,18:00:00,Female,1.24,5,5,181.8,Thursday,21
573,Drew Tran,1,05:00:00,14:00:00,Male,0.63,9,1,231.97,Saturday,23
574,Michael Romero,2,05:00:00,14:00:00,Male,1.57,2,8,164.8,Thursday,22
575,Brandon Osborne,3,09:00:00,18:00:00,Female,0.74,7,3,449.02,Tuesday,4
576,Kathryn Howell,3,07:00:00,16:00:00,Female,3.96,9,1,264.31,Friday,40
577,Kari Armstrong,2,05:00:00,14:00:00,Female,29.5,1,9,133.73,Thursday,25
578,Robert Maldonado,2,10:00:00,19:00:00,Female,1.63,10,0,107.05,Monday,12
579,Daniel Martinez,3,09:00:00,18:00:00,Female,12.91,7,3,493.69,Saturday,41
580,Andrew Walker,3,06:00:00,15:00:00,Male,2.59,9,1,599.89,Thursday,33
581,Michael James,3,08:00:00,17:00:00,Male,2.46,2,8,367.1,Sunday,47
582,Juan Smith,1,06:00:00,15:00:00,Male,2.45,10,0,394.41,Wednesday,28
583,Sarah Ellis MD,3,06:00:00,15:00:00,Female,2.14,6,4,284.91,Tuesday,37
584,Donald Edwards,2,11:00:00,20:00:00,Female,1.03,2,8,141.65,Thursday,3
585,Patricia Smith,3,08:00:00,17:00:00,Female,4.73,4,6,224.3,Sunday,23
586,James Bright,3,08:00:00,17:00:00,Female,0.92,9,1,231.85,Tuesday,17
587,Shawn Gonzalez,3,07:00:00,16:00:00,Female,5.18,10,0,357.46,Thursday,31
588,Andrew Gonzales,3,05:00:00,14:00:00,Female,5.96,7,3,167.88,Thursday,24
589,Lisa Gardner,1,05:00:00,14:00:00,Female,4.25,4,6,305.86,Friday,39
590,Glenn Jones,2,11:00:00,20:00:00,Female,3.12,9,1,143.94,Thursday,39
591,Steven Stephens,2,08:00:00,17:00:00,Male,1.8,4,6,319.24,Thursday,48
592,Laurie Sharp,3,13:00:00,22:00:00,Male,2.24,3,7,328.41,Saturday,45
593,Cody Carter,3,08:00:00,17:00:00,Male,14.85,5,5,391.32,Wednesday,3
594,Dr. Micheal Mayer,1,07:00:00,16:00:00,Female,1.6,10,0,196.01,Wednesday,5
595,Wendy Diaz,2,06:00:00,15:00:00,Female,0.79,6,4,209.4,Wednesday,28
596,Erin Woods,3,13:00:00,22:00:00,Male,2.95,3,7,118.13,Tuesday,50
597,Elizabeth Barker,3,06:00:00,15:00:00,Female,0.99,6,4,241.22,Thursday,17
598,Victoria Clark,3,05:00:00,14:00:00,Male,11.15,3,7,565.13,Friday,33
599,Dr. Katrina Potter,3,15:00:00,00:00:00,Male,6.97,3,7,251.5,Friday,17
